147	3310
147	3237
147	3045
147	186
148	2034
149	2034
150	143
151	2212
153	1705
153	4
157	1710
160	3393
163	3053
166	1595
166	132
166	2135
166	722
166	535
166	972
166	1683
166	1662
166	753
166	1015
166	2176
166	1923
166	742
166	1087
166	2282
166	2367
166	2766
166	1917
166	2138
166	367
166	403
166	2274
166	1957
166	33
166	330
166	986
166	1134
166	1135
166	1468
166	2084
166	335
166	2795
166	3051
166	1105
166	674
166	2809
166	1663
166	479
166	758
166	2369
166	1635
166	1972
166	2029
166	2947
166	2654
166	895
166	2941
166	3385
166	2530
166	98
166	470
166	96
166	3198
166	780
166	2067
166	1464
166	2828
166	1664
166	499
166	2472
167	1818
167	1825
167	1791
167	1790
168	971
168	895
169	1756
170	2707
172	3011
172	2581
172	632
172	2674
176	2581
176	2674
178	1232
178	2674
179	2674
180	170
180	2581
182	1756
182	2581
186	713
186	1117
186	967
187	641
187	2271
187	281
187	640
187	2270
187	2269
188	2830
190	3011
190	2939
190	1825
190	2243
190	2069
190	1878
193	974
193	480
193	477
195	2233
196	951
198	1357
199	3111
199	1187
202	1987
202	986
202	857
202	166
203	391
203	218
203	2231
203	404
203	3153
203	536
203	2895
203	1787
203	1477
204	1828
204	1595
204	159
204	2227
204	409
204	1458
204	1923
204	3153
204	3200
204	1459
204	205
204	1533
204	2631
204	2343
204	2106
205	3237
205	1197
205	754
205	200
205	1194
205	1710
205	1445
205	2813
206	538
206	1403
206	3262
206	757
206	754
206	2171
206	515
206	200
206	1080
206	3385
206	205
206	755
207	344
207	2761
207	807
207	2812
207	1417
209	210
210	3356
210	2632
210	3355
211	582
212	1787
213	1788
213	1787
217	1787
218	3102
218	390
218	3473
218	2430
218	3100
218	1633
218	2589
218	2374
218	2482
218	2016
218	219
218	1879
218	741
218	235
218	1868
218	2440
218	1046
218	2628
218	1344
218	1001
218	2757
218	1368
218	1347
218	2441
218	3235
218	855
218	523
218	951
218	314
218	1303
218	2982
218	2936
218	3128
218	2935
218	294
218	2714
218	3359
218	1369
218	3239
218	328
218	740
218	857
218	2069
218	1034
218	18
218	3237
218	3266
218	2713
218	924
218	2697
218	1032
218	204
218	2008
218	1475
218	745
218	1876
218	2634
218	2055
218	2587
218	3245
218	2699
218	605
218	2592
218	1939
218	2920
218	3257
218	20
218	3062
218	1878
218	284
218	3053
218	747
218	1376
218	3483
218	2870
218	3022
218	543
218	624
218	3366
218	2919
218	542
218	2358
218	3133
218	3132
218	98
221	1335
227	2482
227	2016
227	741
227	3441
227	3354
227	3440
227	580
227	1001
227	1037
227	1871
227	1869
227	523
227	1666
227	314
227	1303
227	2982
227	2935
227	1038
227	2714
227	2933
227	3359
227	857
227	1034
227	3237
227	1032
227	2634
227	2587
227	1867
227	1878
227	2586
227	2664
227	543
227	624
227	2386
227	228
227	542
227	2358
227	218
228	314
232	3093
232	795
232	1672
232	1836
232	2208
232	3091
232	2628
232	1817
232	1702
232	1860
232	3237
232	1357
232	2317
232	519
232	616
232	94
232	3251
232	463
232	1026
232	2429
232	2037
232	1324
232	1028
232	2358
232	1638
232	529
232	314
232	166
233	784
233	567
233	2356
233	2152
233	828
233	1671
233	1327
233	1836
233	2077
233	1323
233	2628
233	3455
233	1644
233	3391
233	1322
233	2584
233	2035
233	1357
233	2650
233	547
233	519
233	773
233	1641
233	1524
233	3237
233	2631
233	1305
233	218
233	289
234	1357
235	218
236	2926
236	2693
236	2922
236	1806
236	657
236	655
236	1987
236	1797
236	1289
236	1288
236	674
236	305
236	144
237	1289
237	674
237	144
238	2309
238	1269
238	3227
238	2964
243	314
244	2061
244	2123
244	1375
245	268
245	3237
245	705
245	262
245	264
246	262
247	3063
247	2593
247	262
249	3213
251	782
251	947
251	1435
251	255
251	89
251	705
251	3382
251	245
252	3155
252	305
254	314
255	614
255	782
255	947
255	1435
255	89
255	705
255	3382
255	245
255	143
257	1865
257	264
257	262
257	255
257	251
258	372
258	264
258	262
259	632
261	1475
262	3238
262	285
262	277
262	3444
262	705
262	284
262	255
262	251
262	245
264	285
264	277
264	3382
264	374
264	284
264	255
264	251
264	245
264	143
265	268
265	263
265	3382
265	1865
265	264
265	262
265	255
265	251
268	255
268	251
269	1321
269	1319
270	3459
270	3237
270	227
270	1325
270	1733
270	1548
270	410
271	674
272	1323
272	2696
272	1321
272	1319
272	270
273	3453
273	18
274	1237
274	1230
276	2157
277	115
279	372
284	614
284	947
284	268
284	705
284	264
284	255
284	251
285	264
287	2683
287	1475
287	374
287	371
287	368
287	367
288	2683
288	374
288	371
288	368
289	782
289	374
289	368
289	371
289	233
289	3439
290	374
290	371
290	368
292	374
293	1058
294	3237
297	1595
297	1375
298	268
298	1865
298	264
298	262
299	502
300	305
301	307
302	50
302	2867
302	307
303	307
304	43
304	50
304	307
304	49
305	307
305	306
305	2927
305	2924
305	2920
307	46
307	306
307	305
308	2532
309	2673
309	264
309	262
310	1168
311	2867
312	232
312	2358
313	1812
313	1818
313	3151
313	1825
313	1791
313	1790
314	2206
314	1174
314	18
314	2977
314	2634
315	2386
316	2388
321	2462
323	3286
324	895
325	2061
325	409
326	1583
326	3129
326	3180
326	1040
326	1296
326	2351
326	308
327	1009
327	3407
327	2069
327	2923
327	1216
327	674
328	2935
328	2358
329	460
338	345
342	3286
345	1048
345	1205
345	1276
345	1402
345	1731
345	992
345	1584
345	3160
345	539
345	2680
345	1275
345	2624
345	339
345	1169
345	2715
345	3083
345	792
345	2261
345	343
345	441
345	1610
345	172
345	991
345	2104
345	2440
345	3172
345	1837
345	2647
345	1789
345	2921
345	2532
345	2033
345	624
345	2772
345	2179
345	3065
345	895
345	3060
345	2771
345	3080
345	3084
345	224
346	3043
346	1288
346	706
346	674
347	2033
347	3043
347	895
348	626
348	625
349	2468
349	98
350	688
351	1576
351	1275
351	337
351	3008
351	1279
351	492
351	2177
351	1289
351	216
351	1837
351	1789
351	1288
351	284
351	264
351	262
352	492
352	1289
352	216
352	1837
352	1288
352	284
352	264
352	262
353	1289
353	1288
354	352
357	1780
357	261
358	369
359	369
360	374
360	143
361	1828
362	674
364	1509
364	371
364	369
364	368
364	107
365	2683
365	1802
365	371
365	368
365	284
366	374
366	371
367	782
367	2683
367	1254
367	372
367	89
367	705
367	3254
367	284
368	2321
368	1181
368	2320
368	1887
368	2495
368	2518
368	2519
368	1473
368	2482
368	2440
368	922
368	2202
368	3246
368	3391
368	215
368	2654
368	287
368	915
368	370
368	914
368	259
368	928
368	2509
368	929
368	365
368	3056
368	2069
368	372
368	2572
368	775
368	1865
368	1255
368	924
368	904
368	930
368	3059
368	2532
368	2163
368	1290
368	919
368	374
368	290
368	371
368	2706
368	774
368	2631
368	25
368	2590
368	1578
368	499
368	674
368	3006
368	367
368	262
368	245
368	3439
368	98
368	2212
369	1488
369	1491
370	1347
370	1734
370	372
370	368
371	1887
371	2495
371	3213
371	3391
371	774
371	1578
371	2212
372	2495
372	765
372	1325
372	3253
372	3246
372	2683
372	370
372	365
372	705
372	162
372	374
372	1802
372	373
372	371
372	368
372	284
373	2067
373	372
374	3391
374	370
374	290
374	371
374	368
376	352
376	351
378	2251
378	2250
378	895
380	3487
381	535
381	2972
381	3079
381	2310
381	2250
381	1898
381	971
381	895
382	3011
382	2864
382	2310
382	2306
382	1706
382	1271
382	1155
382	895
382	632
386	3466
388	674
392	1237
408	2107
409	2636
409	3045
409	2637
409	490
409	986
409	1321
409	500
409	1320
409	495
409	2631
410	2631
410	495
410	490
411	495
411	490
412	487
415	496
421	702
425	3188
432	1271
439	3255
446	702
457	3237
458	3237
458	144
462	2593
462	1825
462	490
462	487
462	483
463	483
464	483
466	2069
467	2522
467	2202
467	2200
467	1797
467	1289
468	1726
471	2509
472	618
472	1987
472	674
473	3407
474	857
477	1569
477	673
477	122
477	189
477	1752
477	1464
483	567
483	3318
483	2172
483	3463
483	692
483	1131
483	1542
483	981
483	1704
483	978
483	152
483	966
483	2036
483	2169
483	2303
483	3081
483	459
483	461
483	3181
483	1934
483	525
483	884
483	1253
483	2181
483	2324
483	1640
483	121
483	886
483	2531
483	2739
483	761
483	1631
483	465
483	2170
483	2150
483	2788
483	2354
483	2764
483	1133
483	471
483	3289
483	2568
483	3321
483	1879
483	1868
483	2746
483	3010
483	661
483	3246
483	1368
483	2451
483	1644
483	1724
483	1683
483	1869
483	1638
483	659
483	3391
483	406
483	1604
483	2420
483	2982
483	2305
483	2120
483	873
483	312
483	2714
483	1701
483	1811
483	1369
483	328
483	857
483	18
483	1865
483	3237
483	1009
483	924
483	985
483	2756
483	464
483	1602
483	1807
483	2163
483	2370
483	2055
483	3407
483	1826
483	2592
483	984
483	2878
483	1670
483	1036
483	2605
483	1065
483	1134
483	2030
483	3364
483	1201
483	1999
483	1790
483	1734
483	463
483	2090
483	2631
483	3013
483	812
483	2456
483	1687
483	2879
483	1524
483	1049
483	542
483	2037
483	462
483	895
483	3060
483	3052
483	2762
483	374
483	372
483	329
483	314
483	262
483	166
483	289
486	2388
487	184
487	3463
487	2840
487	1131
487	635
487	3141
487	390
487	1349
487	2758
487	2267
487	3181
487	511
487	2182
487	2531
487	792
487	1282
487	2469
487	1133
487	2922
487	1447
487	3321
487	1868
487	3246
487	1368
487	2637
487	1724
487	1985
487	1869
487	1725
487	2200
487	2420
487	496
487	2120
487	405
487	3237
487	1009
487	506
487	515
487	2130
487	464
487	2634
487	3407
487	3245
487	470
487	3458
487	1867
487	986
487	592
487	1134
487	2286
487	1999
487	500
487	1987
487	1136
487	2115
487	412
487	2631
487	812
487	2456
487	2879
487	228
487	499
487	542
487	462
487	1446
487	2762
487	314
488	487
489	3141
489	1730
489	1595
489	2631
489	203
490	1888
490	2267
490	2000
490	1889
490	1133
490	2922
490	2636
490	2628
490	2637
490	2765
490	1886
490	1999
490	2631
490	2456
490	314
491	2625
491	2323
491	3067
491	825
491	1737
491	77
491	728
491	969
491	2044
491	120
491	610
491	492
491	2135
491	1435
491	2485
491	3045
491	3185
491	1837
491	2507
491	2200
491	2420
491	2305
491	1886
491	349
491	579
491	2367
491	1010
491	3237
491	2532
491	2055
491	1436
491	162
491	1790
491	634
491	2631
491	2429
491	812
491	1819
491	2037
491	3283
491	2106
491	3060
491	3080
491	3011
491	810
491	218
491	166
492	491
494	542
494	483
495	2637
495	500
495	2631
495	2456
495	499
495	674
495	2762
496	485
496	857
496	3237
496	2138
496	2615
496	986
496	2388
496	490
496	487
496	483
496	166
497	2107
497	857
498	3077
498	2922
498	2647
498	3237
498	2920
498	2388
499	406
499	2387
499	3237
499	1065
499	411
499	2230
499	495
499	490
499	489
499	487
499	483
499	409
500	411
500	487
500	483
502	2120
502	1602
502	1878
502	1987
502	1437
502	495
502	490
502	487
502	264
502	227
503	3237
504	490
505	495
505	490
506	495
506	490
507	487
508	2867
510	2406
511	237
511	1708
511	1973
511	3346
511	536
511	1896
511	1659
511	3343
511	478
511	2892
514	1935
514	1760
514	2891
514	1767
514	425
514	647
514	2994
514	932
514	652
514	649
514	1021
514	159
514	1463
514	1535
514	2999
514	157
514	2406
514	1225
514	103
514	3039
514	153
514	1573
514	2784
514	1399
514	2829
514	2778
514	1465
514	1419
514	1714
514	1122
514	1308
514	2797
514	65
514	262
514	1987
514	1408
514	634
514	2966
514	499
514	2846
515	3045
515	1414
515	1134
515	1202
515	636
515	1535
515	1515
515	70
515	1491
515	7
515	3039
515	2784
515	1399
515	662
515	1041
515	2778
515	1151
515	1465
515	3438
515	2893
515	2785
515	2530
515	2890
515	711
515	3203
515	698
515	1511
515	652
515	499
515	2846
516	2402
516	711
517	682
517	2994
517	1987
517	1185
518	2846
526	2593
532	636
533	38
534	38
535	212
535	1026
535	2683
535	2067
535	365
535	372
541	674
542	3079
542	1305
542	471
542	2568
542	1879
542	580
542	3246
542	3184
542	1038
542	294
542	3322
542	859
542	1034
542	3237
542	1032
542	464
542	1357
542	3407
542	2067
542	1035
542	2047
542	463
542	2631
542	2590
542	233
542	462
542	315
543	2624
543	1133
543	2568
543	2440
543	3443
543	1837
543	196
543	464
543	3062
543	933
543	462
543	3389
543	3299
543	3237
543	3133
543	2631
543	1879
543	1878
543	1647
543	857
543	314
544	2358
549	2200
550	1237
550	1230
551	1236
551	1235
552	883
552	1235
556	2033
556	3290
556	2069
556	2067
556	1305
556	706
556	625
556	409
557	1677
557	1401
559	2200
562	2666
563	262
564	3047
564	1715
569	483
576	18
576	2542
577	2542
578	18
579	2271
579	281
579	640
579	282
579	2270
579	641
579	2269
580	542
584	2628
584	2593
585	2593
588	2107
589	2107
595	1574
595	756
605	3237
605	369
606	1987
606	1878
606	2923
606	1595
606	500
607	368
613	3033
613	1210
614	143
615	2939
623	2683
623	367
624	638
624	674
624	625
624	262
624	1595
624	1975
624	2231
624	1515
624	438
624	2507
624	2432
624	484
624	1459
624	1375
624	994
624	2895
624	2530
624	711
624	2101
624	1910
624	1495
624	3371
624	1477
624	1974
624	276
624	2343
625	1888
625	1652
625	1457
625	938
625	653
625	1552
625	2922
625	1595
625	2655
625	3126
625	3045
625	1984
625	194
625	1601
625	2654
625	2061
625	3044
625	1357
625	3430
625	3121
625	2067
625	1926
625	1999
625	1376
625	624
625	1543
625	674
625	186
626	1612
626	624
626	834
626	405
626	1117
626	431
626	1495
627	630
631	2200
632	1812
632	815
632	172
632	1828
632	381
632	2532
632	2611
633	3047
633	1590
636	2178
636	1515
638	624
638	98
641	187
646	649
646	647
648	649
649	1590
649	3047
650	2864
651	649
652	1590
652	1589
653	3449
653	3011
653	2532
653	2107
653	1706
653	1155
653	1096
655	1712
655	3453
655	1026
655	236
655	3237
655	2939
655	2485
655	2058
655	1879
655	1289
655	1134
655	674
655	284
656	674
657	1712
657	236
657	3237
657	1878
657	1289
657	674
658	1134
658	128
659	769
659	3040
659	443
659	2821
659	1857
659	2175
659	912
659	3007
659	1476
659	2118
659	2499
659	1118
659	2758
659	612
659	1101
659	3137
659	3026
659	2918
659	3330
659	3374
659	2995
659	2430
659	135
659	2239
659	666
659	3201
659	1005
659	2869
659	2320
659	931
659	120
659	673
659	2555
659	575
659	2128
659	9
659	1261
659	361
659	536
659	465
659	466
659	3401
659	1449
659	2056
659	379
659	2946
659	2528
659	3182
659	355
659	2240
659	2701
659	1595
659	1373
659	3029
659	3233
659	3015
659	1382
659	2950
659	1416
659	3131
659	3443
659	3455
659	1630
659	1724
659	2295
659	764
659	2654
659	285
659	2982
659	2061
659	914
659	3307
659	3064
659	3384
659	1319
659	754
659	1712
659	387
659	740
659	2069
659	1917
659	3237
659	924
659	1856
659	3403
659	464
659	3298
659	2370
659	1876
659	384
659	1867
659	986
659	1321
659	2605
659	1832
659	1468
659	1320
659	203
659	1316
659	2522
659	191
659	1280
659	674
659	3132
659	2328
659	1992
659	477
659	483
659	367
659	284
659	186
659	98
660	912
660	2084
660	2069
660	1412
660	1320
660	1319
660	924
660	674
660	284
661	543
661	3407
661	3237
661	2069
661	931
661	674
661	542
661	284
663	3466
663	282
663	939
664	2016
664	553
664	2726
664	1404
664	2437
664	48
664	3484
664	3292
664	283
664	1746
664	44
664	2371
664	3475
664	2729
664	86
664	3491
664	2366
664	1281
664	267
664	3260
664	3195
664	2020
664	2061
664	1176
664	2199
664	185
664	1050
664	241
664	3134
664	522
664	597
664	3485
664	1489
664	1858
664	3272
664	3317
664	2618
664	2780
664	964
664	2504
664	3295
664	2449
664	2390
664	270
664	1990
664	988
664	1367
664	3489
664	1919
664	130
664	98
664	1753
664	803
664	105
664	2405
664	162
664	1420
664	3490
664	785
664	2641
664	2116
664	2050
664	3035
664	449
664	2395
664	1328
664	1987
664	1688
664	1183
664	2639
664	1866
664	5
664	1177
664	332
664	1940
664	3212
664	1265
664	394
664	604
664	561
665	1745
665	307
665	305
667	2921
667	3307
668	2921
669	2921
669	2631
670	1723
670	1517
673	3446
674	2326
674	3120
674	2926
674	3122
674	737
674	951
674	2310
674	1712
674	2977
674	2137
674	3288
674	1357
674	3121
674	1134
674	1999
674	1135
674	1987
674	1376
674	1136
674	3119
674	3275
675	674
676	2581
676	480
676	477
677	974
677	480
677	477
679	284
683	284
684	284
685	284
686	284
688	674
688	500
691	3290
692	873
692	2584
694	26
696	27
696	701
696	702
698	699
698	700
702	2309
702	2409
702	1591
702	1590
705	374
705	143
706	269
706	1475
706	3257
706	3254
727	2581
727	2674
728	2107
729	2921
729	3156
729	3155
729	850
730	3045
730	2310
730	2306
730	2140
730	1677
730	1590
730	1401
730	1289
730	983
730	166
732	3155
735	705
736	1994
736	1868
736	738
736	2740
736	3185
736	1842
736	1818
736	3290
736	277
736	1564
736	3064
736	349
736	2331
736	1841
736	3237
736	1825
736	1785
736	1826
736	2317
736	3065
736	2479
736	3248
736	502
736	262
738	2427
738	1994
738	2135
738	2718
738	3237
738	2423
738	1995
738	1878
738	1996
738	499
738	166
740	3156
740	1878
746	3133
751	857
752	857
752	499
754	265
754	262
754	3262
754	200
754	3206
756	2864
757	2864
759	1878
759	986
762	3237
762	1319
762	166
764	3255
764	3108
770	317
772	1969
779	2519
781	3255
781	3108
782	374
782	289
782	3439
783	481
787	2867
788	2867
789	1678
790	265
792	1277
794	2104
796	2108
796	2107
797	2107
798	2108
798	2107
799	2108
799	2107
800	2110
800	2109
800	2108
800	2107
804	1473
805	1412
807	907
809	2107
812	1948
812	3179
818	3011
818	1155
818	632
821	1977
822	1357
822	1987
824	3301
827	1271
832	195
832	2107
832	951
833	3108
834	1828
834	1825
835	1823
835	1832
835	1819
835	1828
836	1825
837	1829
837	1828
838	1582
838	1578
839	1828
840	986
841	1823
841	1026
841	3237
842	1828
842	1825
842	971
842	895
843	1828
843	1818
843	1823
843	1825
843	1832
844	1825
845	1825
845	1134
846	1828
847	1828
847	1818
847	1823
847	1825
847	1832
848	236
848	2706
848	2581
848	1595
848	1289
848	674
848	144
849	236
849	2581
850	2321
850	2581
850	3250
850	1141
851	115
851	265
852	298
852	115
853	2840
853	3237
853	2107
853	1216
853	1134
853	409
854	1376
854	409
855	3237
855	1595
856	3029
857	2568
857	741
857	3441
857	881
857	3443
857	3246
857	1985
857	737
857	831
857	406
857	2654
857	1343
857	752
857	2714
857	1319
857	2416
857	1009
857	1807
857	3242
857	1420
857	2380
857	2230
857	2590
857	1090
857	542
857	502
857	499
857	371
857	368
857	143
857	501
857	1133
857	1595
857	778
857	237
857	509
857	2638
857	3233
857	3448
857	1873
857	675
857	995
857	257
857	2830
857	1984
857	1560
857	2382
857	826
857	197
857	1397
857	1368
857	2563
857	2384
857	1644
857	456
857	1871
857	289
857	2376
857	409
857	975
857	1890
857	3353
857	2406
857	1786
857	2985
857	1818
857	1989
857	3218
857	314
857	3313
857	2755
857	2982
857	2759
857	834
857	1097
857	166
857	3240
857	873
857	2425
857	2626
857	405
857	3134
857	483
857	677
857	208
857	786
857	474
857	3433
857	1034
857	433
857	1547
857	286
857	2233
857	1870
857	3237
857	475
857	2584
857	1353
857	232
857	1032
857	2756
857	1048
857	1787
857	505
857	3181
857	3385
857	861
857	3480
857	470
857	218
857	2888
857	1872
857	299
857	2361
857	3355
857	2030
857	1878
857	262
857	411
857	1629
857	2622
857	2257
857	1987
857	3232
857	242
857	1866
857	469
857	1110
857	3465
857	2115
857	412
857	2870
857	2631
857	3162
857	1641
857	1875
857	1974
857	812
857	1646
857	1228
857	1049
857	1329
857	1956
857	2358
857	462
858	881
858	406
858	1009
858	2230
858	502
858	509
858	197
858	1871
858	1989
858	474
858	857
858	1870
858	475
858	1807
858	470
858	1872
858	2361
858	1866
858	2358
859	406
859	502
859	1871
859	1989
859	3240
859	857
859	1870
859	232
859	1807
859	470
859	1872
859	499
859	2358
860	509
860	483
860	1595
860	1314
860	2382
860	197
860	1634
860	409
860	2406
860	3235
860	314
860	2193
860	483
860	786
860	474
860	857
860	1870
860	2904
860	475
860	1475
860	505
860	1807
860	3181
860	470
860	1606
860	1762
860	1872
860	1866
860	2115
860	3299
860	2590
860	1228
860	1049
860	2358
860	462
861	387
861	2634
861	3371
861	314
861	771
861	857
861	2633
861	143
862	2982
862	857
863	857
864	3237
864	405
870	876
872	1797
873	467
873	2674
876	880
876	879
877	879
878	880
879	1232
879	1237
885	227
889	963
889	960
889	956
889	961
889	958
889	962
889	959
889	957
890	961
890	957
891	963
891	960
891	958
891	962
891	959
891	957
892	960
892	957
893	958
893	957
894	971
894	895
895	2794
895	2304
895	970
895	2329
895	3402
895	2533
895	1269
895	1748
895	1339
895	2865
895	1294
895	2025
895	3376
895	2866
895	2353
895	2482
895	3048
895	1972
895	3045
895	972
895	2543
895	381
895	971
895	2310
895	1010
895	2864
895	1589
895	1166
895	1271
895	3043
895	2532
895	2024
895	676
895	986
895	3047
895	2669
895	1790
895	2230
895	1324
895	378
895	954
895	2542
895	137
895	3284
895	2350
895	857
895	632
895	477
895	368
895	409
896	1344
898	3237
898	3151
898	2522
898	2406
898	2247
898	2246
898	1447
898	895
898	843
898	499
898	1041
898	492
898	1406
898	2344
898	1718
898	3120
898	2248
898	1079
898	112
898	3419
898	1984
898	3080
898	1515
898	1344
898	2637
898	2232
898	409
898	2345
898	716
898	951
898	2654
898	1737
898	1197
898	1055
898	3052
898	7
898	166
898	2007
898	259
898	1438
898	1040
898	153
898	3331
898	3200
898	427
898	377
898	2915
898	23
898	1465
898	545
898	24
898	2969
898	1507
898	2527
898	3385
898	2530
898	441
898	1710
898	3197
898	205
898	865
898	1115
898	598
898	2538
898	1495
898	2911
898	1922
898	1019
899	1041
900	2007
901	3001
902	409
903	813
904	206
905	3237
905	3043
905	483
906	904
906	2061
906	143
907	1845
907	913
907	904
917	2107
918	3156
921	923
923	2923
924	923
924	2748
928	923
929	483
929	262
929	3439
929	143
931	913
932	698
933	2878
933	3237
933	2530
933	1987
933	1878
933	698
933	1117
933	971
933	647
933	499
933	314
933	409
934	1891
935	3381
936	3002
937	3237
938	2507
938	1119
940	1117
941	1828
945	3370
946	2061
951	1888
951	1927
951	2342
951	2340
951	2926
951	1305
951	1889
951	2764
951	2922
951	3126
951	1373
951	762
951	3045
951	1984
951	1344
951	2923
951	2654
951	1303
951	759
951	834
951	2921
951	1886
951	1781
951	3237
951	1673
951	1357
951	3430
951	3458
951	2920
951	1065
951	3047
951	1356
951	1359
951	1999
951	1107
951	1304
951	698
951	2651
951	2631
951	1543
951	1324
951	857
951	674
951	270
951	186
951	166
951	2212
952	499
953	2830
953	336
953	3385
953	1110
955	895
957	2864
958	3011
958	632
959	1155
965	3011
965	2619
966	895
967	737
967	968
968	3047
968	2310
968	1590
971	1269
971	2866
971	816
971	972
971	2200
971	973
971	2310
971	2864
971	2306
971	1271
971	2530
971	986
971	2960
971	2350
971	895
971	483
972	2309
972	2307
972	2308
972	1272
972	2310
972	2306
972	1271
973	3047
973	2307
973	2306
973	1878
973	1271
973	986
973	380
973	251
974	2922
974	2921
974	2684
974	2096
977	3237
979	3118
979	1373
979	3440
979	3436
980	972
980	895
981	992
982	1079
982	3399
982	3391
982	948
982	1441
983	1828
983	3438
984	2936
984	2588
985	2935
986	987
986	2125
986	1463
986	2029
986	1029
986	2406
986	1469
986	3144
986	2061
986	3294
986	2310
986	696
986	2766
986	867
986	3438
986	1523
986	680
986	1187
986	1134
986	1987
986	2903
986	242
986	1427
986	2090
986	1687
986	1421
986	2311
986	409
986	166
986	1768
986	1595
986	3090
986	325
986	1423
986	2830
986	2142
986	3467
986	430
986	717
986	2536
986	294
986	1137
986	3134
986	3150
986	2367
986	857
986	712
986	3237
986	2615
986	1013
986	1596
986	3385
986	628
986	2339
986	3348
986	2286
986	262
986	500
986	1629
986	711
986	1684
986	627
986	1273
986	2189
986	2123
986	674
986	499
987	2615
987	986
987	2830
987	3144
989	711
989	2134
991	1562
991	1203
991	453
991	3116
991	1984
991	3399
991	2531
991	2212
991	437
991	2487
991	2038
991	409
991	124
991	255
991	659
991	1903
991	3432
991	484
991	3474
991	982
991	7
991	1040
991	3134
991	648
991	1505
991	3117
991	1256
991	3219
991	1507
991	3199
991	1257
991	1918
991	1921
991	2273
991	1926
991	870
991	1124
991	1878
991	1513
991	1107
991	136
991	1636
991	1706
991	1287
991	1110
991	1495
991	3137
991	898
991	2590
991	556
991	652
991	303
991	3156
991	2901
992	2531
992	124
992	537
992	1951
992	982
992	648
992	1926
992	1878
992	1513
992	1107
992	136
992	555
992	652
992	1441
994	2067
995	3391
995	971
995	2530
995	84
995	991
995	1925
995	1974
1002	3108
1006	2867
1007	1082
1009	1357
1009	166
1010	1067
1014	1257
1014	1018
1014	1017
1014	1749
1014	1016
1014	1015
1015	1232
1015	1233
1016	1237
1018	1232
1018	1233
1026	765
1026	216
1026	1990
1026	2683
1026	365
1026	372
1030	101
1034	1031
1040	1026
1040	2683
1040	372
1041	3216
1041	1040
1043	3151
1045	3237
1045	270
1046	409
1049	477
1051	3069
1051	2069
1051	2923
1051	674
1052	390
1052	2110
1052	730
1052	2407
1052	2030
1052	412
1052	2823
1052	3245
1052	232
1052	2107
1052	1987
1052	1595
1053	409
1060	1706
