372	CDC42BPA
373	CDC45
374	CDC6
375	CDC7
376	CDCA4
377	CDCA7
378	CDCA8
379	CDH1
380	CDH17
381	CDH2
382	CDH5
383	CDK1
384	CDK11A
385	CDK11B
386	CDK12
387	CDK16
388	CDK19
389	CDK2
390	CDK20
391	CDK3
392	CDK4
393	CDK5
394	CDK5R1
395	CDK5RAP2
396	CDK6
397	CDK7
398	CDK8
399	CDK9
400	CDKN1A
401	CDKN1B
402	CDKN1C
403	CDKN2A
404	CDKN2B
405	CDKN2C
406	CDKN2D
407	CDT1
408	CDX1
409	CDX2
410	CEACAM1
411	CEACAM2
412	CEACAM5
413	CEBPA
414	CEBPB
415	CEBPD
416	CEBPE
417	CEBPG
418	CENPA
419	CENPJ
420	CENPU
421	CEP135
422	CEP250
423	CEP55
424	CERS2
425	CETN2
426	CETP
427	CFB
428	CFL1
429	CFL2
430	CFLAR
431	CFTR
432	CGA
433	CHAC1
434	CHAT
435	CHEK1
436	CHEK2
437	CHGA
438	CHI3L1
439	CHMP4C
440	CHN2
441	CHRM2
442	CHRNA6
443	CHRNA7
444	CHRNE
445	CHUK
446	CIAO1
447	CIC
448	CIDEB
449	CIITA
450	CISH
451	CITED2
452	CKAP2
453	CKM
454	CKS2
455	CLCN7
456	CLDN2
457	CLEC4G
458	CLIC2
459	CLIP1
460	CLK1
461	CLK2
462	CLK4
463	CLOCK
464	CLSPN
465	CLTC
466	CLU
467	CNOT8
468	CNR1
469	CNTNAP2
470	CNTROB
471	COIL
472	COL11A2
473	COL1A1
474	COL1A2
475	COL27A1
476	COL2A1
477	COL3A1
478	COL4A3BP
479	COL5A2
480	COL6A1
481	COL6A3
482	COL7A1
483	COMMD2
484	COPS6
485	COQ5
486	COQ9
487	CORO1B
488	CPSF2
489	CPT1A
490	CPT1B
491	CR2
492	CRABP2
493	CREB1
494	CREBBP
495	CREM
496	CRH
497	CRHBP
498	CRHR1
499	CRK
500	CRMP1
501	CROCC
502	CRP
503	CRTC2
504	CRY1
505	CRY2
506	CSDE1
507	CSF1
508	CSF2
509	CSF2RB
510	CSF2RB2
511	CSF3R
512	CSK
513	CSNK1A1
514	CSNK1A1L
515	CSNK1D
516	CSNK1E
517	CSNK1G1
518	CSNK1G2
519	CSNK2A1
520	CSNK2A2
521	CSNK2B
522	CSRP1
523	CTBP1
524	CTCF
525	CTDP1
526	CTGF
527	CTLA4
528	CTNNA1
529	CTNNB1
530	CTNNBIP1
531	CTNND1
532	CTNND2
533	CTPS2
534	CTSB
535	CTSD
536	CTSE
537	CTSG
538	CTSH
539	CTSK
540	CTSL
541	CTSS
542	CTTN
543	CUX1
544	CXCL1
545	CXCL10
546	CXCL5
547	CXCL8
548	CXCR1
549	CXCR3
550	CXCR4
551	CXCR5
552	CYBB
553	CYP11A1
554	CYP11B1
555	CYP11B2
556	CYP17A1
557	CYP19A1
558	CYP1A1
559	CYP1B1
560	CYP24A1
561	CYP27A1
562	CYP2B6
563	CYP2C19
564	CYP2C8
565	CYP2C9
566	CYP2D6
567	CYP3A4
568	CYP7A1
569	CYP8B1
570	CYR61
571	CYTH2
572	DAAM1
573	DAB1
574	DAB2
575	DAB2IP
576	DACH1
577	DAG1
578	DAP
579	DAP3
580	DAPK1
581	DAPK2
582	DAPK3
583	DAPP1
584	DAXX
585	DBF4
586	DBI
587	DBNL
588	DBP
589	DCC
590	DCLRE1C
591	DCT
592	DCTN1
593	DCX
594	DDB1
595	DDB2
596	DDIT3
597	DDIT4
598	DDR1
599	DDR2
600	DDT
601	DDX18
602	DDX3X
603	DDX5
604	DDX50
605	DDX58
606	DEF6
607	DEPDC5
608	DEPTOR
609	DES
610	DGKA
611	DHFR
612	DHX15
613	DIAPH1
614	DIAPH2
615	DIP2B
616	DIRAS3
617	DKK1
618	DLC1
619	DLEU1
620	DLG1
621	DLG4
622	DLGAP5
623	DLX3
624	DMKN
625	DMPK
626	DNAJA3
627	DNAJB1
628	DNAJB4
629	DNAJC3
630	DNASE2
631	DNM1
632	DNM1L
633	DNMT1
634	DNMT3B
635	DOCK7
636	DOK1
637	DOK4
638	DOK5
639	DOK6
640	DPY30
641	DPYSL2
642	DPYSL3
