FOSL2	BRCA1
FOSL2	NOS2
RFX1	PCNA
RFX1	MYC
RFX1	COL1A2
NFKB1	RIPK2
RELA	RIPK2
YY1	RANBP10
SRF	SAMD4A
GLI2	PCNA
MYC	PCNA
TP53	PCNA
E2F1	PCNA
TFDP1	PCNA
LEF1	ELANE
CEBPA	ELANE
TFAP2A	TAF7
TFAP2A	NME3
TFAP2A	BCL2
TFAP2A	CRABP2
TFAP2A	VEGFA
TFAP2A	SLC19A1
TFAP2A	ACHE
TFAP2A	PRKCA
TFAP2A	KRT5
TFAP2A	ERBB2
TFAP2A	HOXA4
TFAP2A	IGFBP5
TFAP2A	HGF
TFAP2A	HSD17B1
TFAP2A	CDH1
NR2F6	LHCGR
ESRRA	NR2F6
ETS1	IL2
NFKB1	IL2
FOXP3	IL2
RELA	IL2
RUNX1	IL2
POU2F1	IL2
CREM	IL2
JUN	IL2
GLI2	FGF13
GLI2	BCL2
GLI2	WNT2B
GLI2	FST
GLI2	COL5A2
GLI2	FAS
GLI2	LUM
GLI2	GLI1
GLI2	EFEMP1
GLI2	PTCH1
SOX10	MITF
MITF	CTSK
MITF	BCL2
MITF	DCT
MITF	KIT
MITF	PPARGC1A
MITF	CDK2
MITF	MLANA
MITF	BEST1
MITF	CLCN7
MITF	CDKN2A
MITF	RAB27A
MITF	BIRC7
MITF	BCL2A1
MITF	APEX1
MITF	TRPM1
MITF	GPR143
MITF	MET
MITF	DIAPH1
PAX3	MITF
MITF	PMEL
MITF	TYR
MITF	GPNMB
MITF	TYRP1
MITF	SERPINF1
FOXA1	HSPA1A
SP1	TAF7
ESR1	GREB1
HNF4A	FABP2
NFIC	SLC34A2
FOXO3	TXNIP
FOXO1	TXNIP
MYC	CCNE1
E2F1	CCNE1
TFDP1	CCNE1
CEBPA	CRMP1
SP1	CRMP1
YY1	RPRD2
TP53	MAD1L1
TP53	HRAS
SP1	HRAS
E2F1	NPAT
E2F4	NPAT
FOXM1	CDC25B
LYL1	ERG
ZEB1	PKP3
ZEB1	GRHL2
ZEB1	SPRR1B
ZEB1	CDH1
PGR	HLTF
NFKB1	FIGF
RELA	FIGF
HIF1A	GAPDH
USF1	APOA5
STAT1	UBR1
SOX9	NKX3-2
SP1	HPR
NFKB1	CXCL8
CEBPB	CXCL8
RELA	CXCL8
NFKB2	CXCL8
JUN	CXCL8
NR5A1	SRY
SREBF2	ACLY
CREM	CD247
FLI1	EYA3
MYC	HSPD1
ETS1	FLT1
TP53	FLT1
E2F1	FLT1
MYC	RPL22
MYC	CCND2
FOXO3	CCND2
STAT5A	CCND2
FOXO1	CCND2
NFKB1	CCND2
BCL6	CCND2
SP1	CCND2
NFKB2	CCND2
SMAD3	CCND2
SP1	COL2A1
RELA	COL2A1
SP3	COL2A1
LEF1	MMP7
ETV4	MMP7
TCF7L2	MMP7
JUN	MMP7
NFKB1	VCAM1
RELA	VCAM1
POU2F1	VCAM1
JUN	VCAM1
STAT1	ETV7
TFCP2	TF
HNF1A	UGT1A6
SP1	UGT1A6
ETS1	GRPR
E2F1	CDC45
STAT1	IFI35
E2F1	MCM10
E2F4	MCM10
CTCF	MCM10
E2F2	MCM10
FLI1	MPL
NFKB1	FN1
RELA	FN1
STAT1	NOX5
STAT3	NOX5
JUN	NOX5
AR	SCAP
ATF3	ID1
FOXO1	DUSP4
HNF1A	IGFBP1
FOXO1	IGFBP1
HOXA10	IGFBP1
HNF1A	INS
KLF11	INS
ATF2	INS
PDX1	INS
ETS1	LCK
MYB	LCK
NFKB1	SERPINB1
ETS1	KIAA1524
FOXO1	DAAM1
ESR1	CRH
FOXO4	PPARGC1A
FOXO4	BCL6
FOXO4	TNFSF10
FOXO4	RBL2
FOXO4	SOD2
CTCF	RBM39
CTCF	GAS7
E2F1	B4GALT1
SP1	B4GALT1
MYC	H2AFZ
SP1	EAPP
SP3	EAPP
ETS1	ANPEP
ETS1	IL5
ETS1	MDM2
ETS1	FOXD1
ETS1	ECE1
ETS1	MMP9
ETS1	PF4
ETS1	MMP13
ETS1	MMP1
ETS1	GP9
ETS1	TNC
ETS1	IL3
ETS1	TNFSF14
ETS1	GP6
ETS1	TBXAS1
ETS1	IL2RB
ETS1	CSF2
ETS1	TERT
ETS1	FAS
ETS1	ABCB1
ETS1	ERG
ETS1	ZNF175
ETS1	CDK11A
ETS1	MGAT5
ETS1	CSNK2A1
ETS1	BAX
ETS1	ANGPT2
ETS1	CCND1
ETS1	NDRG1
ETS1	PRL
ETS1	CD3D
ETS1	PARP1
ETS1	PTHLH
ETS1	VWF
ETS1	TBXA2R
ETS1	CD8A
SP100	ETS1
NFKBIA	PON2
MYC	CDK6
NANOG	CDK6
SP1	CDK6
RELA	CDK6
NFKB2	CDK6
NR3C1	CDK6
E2F1	TOP1
ATF3	LDLR
ATF3	GCLC
ATF3	ASNS
ATF3	DDIT3
KLF6	ATF3
ATF3	GDF15
ARNTL	CRY2
NR1D1	ARNTL
ARNTL	PER2
ARNTL	CRY1
ARNTL	BHLHE40
ARNTL	PER3
HNF1A	SLC22A9
HNF1A	CDH17
HNF1A	AKR1C4
HNF1A	APOH
HNF1A	UGT1A10
HNF1A	CYP3A4
HNF1A	ALB
HNF1A	CYP7A1
HNF1A	UGT1A8
HNF1A	SLC22A10
HNF1A	UGT2B7
HNF1A	PDX1
HNF1A	PROC
HNF1A	G6PC
HNF1A	IGF1
HNF1A	SLC2A2
HNF1A	UGT1A9
HNF1A	UGT2B17
NFKB1	NOLC1
RELA	NOLC1
MYC	DPY30
PBX1	VCP
ELF2	VCP
CTCF	KSR1
FOXO3	CBLB
STAT1	DCLRE1C
SOX10	DCT
SOX10	COL11A2
YY1	ZNF615
STAT5A	BCL2L1
NFKB1	BCL2L1
TP53	BCL2L1
RELA	BCL2L1
STAT3	BCL2L1
PAX3	BCL2L1
STAT5B	BCL2L1
MYC	CCT5
TP53	SLC2A1
HIF1A	SLC2A1
NFIC	C4BPB
STAT1	ZNF655
CEBPA	HSD17B11
ETS2	ANPEP
PPARA	CPT1A
GLI1	IGFBP6
CEBPB	TNFAIP6
FOXO1	AGRP
MYC	HDAC2
MYC	PPID
MYC	HSPE1
MYC	RPS15A
MYC	MST1
MYC	BCL2
MYC	LAMP1
MYC	NCL
MYC	SNRPD3
MYC	PSMG1
MYC	CDKN2B
MYC	CKS2
MYC	TFRC
MYC	HSPA9
MYC	SRM
MYC	ENO1
MYC	WRN
MYC	ALDH9A1
MYC	RPS19
MYC	VEGFA
MYC	THRAP3
MYC	CDC25C
MYC	LTA4H
MYC	CSDE1
MYC	JUNB
MYC	HLA-F
MYC	HSPA4
MYC	POLE3
MYC	EIF3C
MYC	TFAP4
MYC	SNRPB
MYC	RPL13
MYC	AIMP2
MYC	RPL3
MYC	HERC5
MYC	PMAIP1
MYC	NME2
MYC	MTHFD1
MYC	FASLG
MYC	HNRNPA1
MYC	RCC1
MYC	METTL1
MYC	APEX1
MYC	TERT
MYC	PRDX3
MYC	TRAP1
MYC	RPL26
MYC	CCNA2
MYC	HNRNPA2B1
MYC	ZFP36L1
MYC	NPM1
MYC	MNT
MYC	RPS16
MYC	HSP90AA2P
MYC	MSN
MYC	DUSP1
MYC	ODC1
MYC	GADD45A
MYC	MGST1
MYC	TYMS
MYC	CDK4
MYC	RPL19
MYC	BRD7
MYC	BRCA1
MYC	GTF2H2
MYC	DLEU1
MYC	RPL10
MYC	CCNB1
MYC	CBX3
MYC	MSH2
MYC	NAP1L1
MYC	LDHA
MYC	CCND1
MYC	NDRG1
MYC	RPS20
MYC	CFLAR
MYC	RPL6
MYC	SCARB1
MYC	ASS1
MYC	GNL3
MYC	NOP56
MYC	PPAT
MYC	SLC25A3
MYC	EIF4B
MYC	PPIF
MYC	UBE2C
MYC	PPP2R4
MYC	EIF4E
MYC	YBX3
MYC	DDX5
MYC	ST3GAL1
MYC	RFC2
MYC	NOL7
MYC	RPL27
MYC	SMN1
MYC	PHB
MYC	CAD
MYC	HSPA8
STAT4	MYC
MYC	RARB
CTCF	HEBP2
E2F6	APAF1
TP53	APAF1
E2F1	APAF1
FLI1	IGFBP3
FLI1	ID2
FLI1	GP9
FLI1	GP6
FLI1	TERT
FLI1	ERG
ESR1	KRT19
SP1	KRT19
ATF6	HSP90B1
HIF1A	HSP90B1
FOXO1	PDK4
E2F1	PDK4
SPI1	NCF2
IRF8	NCF2
PPARG	CD36
TP53	PEG3
E2F1	CASP7
ZNF202	POMGNT1
ZNF202	ABCA1
NFKB1	COL1A2
RFX5	COL1A2
RELA	COL1A2
AR	KLK4
PPARG	PLIN2
E2F1	RASGEF1B
SP1	TMPO
TCF4	NRXN1
NFKB1	TRAF1
RELA	TRAF1
PGR	CYP19A1
NFKB1	CYP19A1
ESR1	CYP19A1
USF2	CYP19A1
CEBPB	CYP19A1
ESRRA	CYP19A1
FOXL2	CYP19A1
NR5A1	CYP19A1
CEBPD	CYP19A1
USF1	CYP19A1
JUN	CYP19A1
RUNX3	ICAM3
SPI1	IL5
ETS2	IL5
GATA3	IL5
NFATC1	IL5
YY1	IL5
GATA4	IL5
ESR1	KDR
SP4	KDR
E2F1	KDR
SP1	KDR
SP3	KDR
HEY1	KDR
E2F1	CCND3
STAT3	CCND3
JUN	CTSL
TP53	PTEN
RBPJ	PTEN
PPARG	PTEN
NFKB1	PTAFR
TP53	IGFBP3
VDR	IGFBP3
SP1	IGFBP3
SP3	IGFBP3
NCOR1	IGFBP3
STAT1	OPRM1
SP1	OPRM1
SP3	OPRM1
YY1	OPRM1
REST	OPRM1
FOXO3	STK11
FOXO3	FOXO1
FOXO3	SIRT1
FOXO3	CDKN2B
FOXO3	CDKN2D
FOXO3	JAK1
FOXO3	CITED2
FOXO3	FASLG
FOXO3	BCL2L11
FOXO3	GADD45A
FOXO3	BNIP3L
FOXO3	TNFSF10
FOXO3	CCNG2
FOXO3	CCND1
FOXO3	PINK1
FOXO3	SOD2
FOXO3	PLAU
SP1	STK11
FOXO1	CDKN1B
ESR1	CDKN1B
VDR	CDKN1B
SP1	CDKN1B
POU5F1	LEFTY1
TP53	SSTR2
SP1	SOCS1
HIF1A	SOCS1
STAT3	SOCS1
SREBF2	LDLR
SP1	LDLR
HNF4A	LDLR
YY1	LDLR
E2F1	POLA1
HIF1A	ZNF217
SP1	AGTR1
ETV4	AGTR1
LHX4	POU1F1
POU1F1	GHR
POU1F1	PRL
CTCF	POU1F1
IRF9	IL27
IRF9	PML
STAT1	IRF9
IRF9	IFIT3
NFKB1	CD80
CTCF	CD80
GFI1	BAX
TP53	NFATC4
CTCF	STAB2
TP53	SERPINB5
AR	SERPINB5
SREBF2	NPC1L1
HNF4A	NPC1L1
STAT3	GFAP
RUNX2	IBSP
SP1	HIST1H4A
FOXD3	ZNF175
JUND	CCR4
FOXP3	CCR4
TP53	PRKAB1
MYB	GSTM1
TP53	SLC6A6
PGR	BCL2
NFKB1	BCL2
ESR1	BCL2
PAX5	BCL2
TCF7	BCL2
TP53	BCL2
E2F1	BCL2
CEBPA	BCL2
SP1	BCL2
GLI1	BCL2
RELA	BCL2
PPARG	BCL2
FOXA1	BCL2
MYB	BCL2
STAT3	BCL2
E2F6	RBBP4
SP1	HSD3B1
PAX5	CD79A
ETS2	MDM2
NR4A1	MDM2
TFAP4	MDM2
TP53	MDM2
E2F1	MDM2
TP53	EPHA2
HIC1	EPHA2
RARA	NR1I3
FOXO1	TMEM47
SMAD4	COL7A1
SMAD3	COL7A1
NFE2L2	GCLC
SP1	GCLC
STAT1	CCR1
SP1	ADA
NR5A1	CYP11B2
MYCN	NES
CTCF	NES
TP53	TRIM22
CTCF	NPC1
CTCF	RBMS3
SPI1	TLR4
SPI1	FPR1
SPI1	PARG
SPI1	ITGB2
SPI1	RNASE2
SPI1	CYBB
SPI1	IFIT3
SPI1	ITGAX
SPI1	CTSE
SPI1	IL1B
SPI1	FCER1A
SPI1	ITGAM
SPI1	CXCR1
SPI1	CTSG
SPI1	PTGIR
SPI1	CD40
SPI1	CD68
SPI1	MACROD1
CTCF	DIP2B
REST	CARTPT
SP1	CXCL5
HIF1A	BNIP3
WT1	PODXL
CEBPB	SLC10A1
NR1H2	ABCG1
NR1H3	ABCG1
SP1	PPL
NFKB2	CCL21
RELB	CCL21
E2F1	NCOA3
LEF1	DCT
CTCF	ZNF804B
SNAI1	HBEGF
SNAI1	CDH1
CDX2	SLC15A1
SOX2	NTRK3
GATA3	EPO
SP1	EPO
SMAD4	EPO
HIF1A	EPO
ARNT	EPO
SMAD3	EPO
SP1	CD44
TCF7L2	CD44
SP1	CTGF
TP53	IGF1R
AR	IGF1R
WT1	IGF1R
SP3	MSH6
STAT1	ELP3
E2F1	HSPA5
YY1	HSPA5
CTCF	HSPA5
CEBPA	ADH1B
SP1	APP
CTCF	APP
AHR	CYP1A1
SMAD2	AHR
AHR	CYP1B1
STAT5A	IL6ST
STAT1	IL6ST
STAT3	IL6ST
STAT5B	IL6ST
STAT1	KIF2A
HOXA10	PHGDH
USF2	P4HA1
USF1	P4HA1
YY1	CCDC43
REL	EPHB2
E2F1	ULK1
HOXA5	PGR
HOXA5	PTN
STAT5A	MYD88
STAT5A	BCL6
STAT5A	IFNG
STAT5A	LONP1
STAT5A	MUC1
E2F1	PLK4
E2F2	PLK4
NFKB1	PDGFB
SP1	LHCGR
KLF6	LTC4S
SP1	LTC4S
SP3	LTC4S
NFKB1	EBI3
RELA	EBI3
NFKB1	MMP9
ETS2	MMP9
FOS	MMP9
STAT1	MMP9
KLF6	MMP9
SP1	MMP9
RUNX3	MMP9
RELA	MMP9
PPARA	MMP9
PPARG	MMP9
SP2	MMP9
JUN	MMP9
SMAD3	MMP9
ESR1	UGT2B15
JUN	UGT2B15
STAT1	MAN1A1
FOXO1	CDKN2B
FOXO1	TIMP3
FOXO1	CDKN2D
FOXO1	CNOT8
FOXO1	MCM5
FOXO1	KLF2
FOXO1	ABCB1
FOXO1	CCNB2
FOXO1	RPS6KA3
FOXO1	TNFSF10
FOXO1	CCNB1
FOXO1	CCNG2
FOXO1	CCND1
FOXO1	PRL
FOXO1	DAPK1
FOXO1	CNR1
TSC22D3	FOXO1
FOXO1	CDKN1C
POU5F1	ID2
HIF1A	ID2
JUN	IL5RA
LRRFIP1	TNF
SOX9	PRAME
TFAP2C	CRABP2
STAT1	AIM2
GATA3	TEK
YY1	FGFR1OP
PRDM14	POU5F1
CLOCK	CRY2
SMAD1	SPP1
SMAD1	ID3
GLI1	SLIT2
JUND	MMP13
JUND	FOSL1
JUND	ITGAV
JUND	TGFB1
JUND	GADD45A
JUND	MYB
JUND	NOS2
STAT1	LAP3
TAL1	NFKB1
NFKB1	TNFRSF10B
NFKB1	TFPI2
NFKB1	AGER
NFKB1	AMH
NFKB1	AKT1
NFKB1	KLK3
NFKB1	MMP13
NFKB1	CD58
NFKB1	XIAP
NFKB1	PTGS2
NFKB1	IL23A
NFKB1	VEGFA
NFKB1	IL12B
NFKB1	CXCL1
NFKB1	SAA2
NFKB1	TLR2
NFKB1	TIMP1
NFKB1	JUNB
NFKB1	CCL3
NFKB1	IL12A
NFKB1	CTSB
NFKB1	EGFR
ETV3	NFKB1
NFKB1	IL1A
NFKB1	HMOX1
NFKB1	CSF2
NFKB1	FASLG
NFKB1	GSTP1
NFKB1	B2M
NFKB1	BCL2A1
NFKB1	IL1RN
NFKB1	TFF3
NFKB1	CCL5
NFKB1	IFNG
NFKB1	TNF
NFKB1	FAS
NFKB1	CFTR
NFKB1	ABCB1
NFKB1	MMP2
NFKB1	IFNB1
NFKB1	IL1B
NFKB1	BIRC2
NFKB1	CDK4
NFKB1	MAT2A
NFKB1	CCR7
NFKB1	BIRC3
NFKB1	IL17C
NFKB1	IRF7
NFKB1	COL1A1
NFKB1	TNFSF10
NFKB1	PLAUR
NFKB1	CSNK2A1
NFKB1	FBP1
NFKB1	CCND1
NFKB1	BIRC5
NFKB1	CD40
NFKB1	ADORA1
NFKB1	CFLAR
NFKB1	PTHLH
NFKB1	IL6
NFKB1	IL18
NFKB1	SOD2
NFKB1	CRP
NFKB1	CD83
NFKB1	SERPINE1
NFKB1	ELF3
NFKB1	LPL
NFKB1	NOS2
NFKB1	BRCA2
NFKB1	CCL2
NFKB1	PLAU
NFKB1	HSD11B2
NFKB1	CD40LG
NFKB1	NOS1
NFKB1	IL2RA
NFKB1	CXCL10
RELA	PPARD
PPARD	ANGPTL4
CTCF	PPARD
PPARD	LPL
PPARD	SAT1
JUN	PPARD
IRF2	CIITA
FOS	SMAD7
SMAD7	CDK1
SMAD2	SMAD7
SMAD7	KRT14
SMAD4	SMAD7
SMAD7	MET
SMAD7	TGFBR1
JUN	SMAD7
SMAD3	SMAD7
TAL1	CD34
TAL1	ERG
TAL1	MYB
TAL1	ALDH1A2
FOXL2	SIRT1
HIC1	SIRT1
RELA	SIRT1
PPARG	NR1D1
RORA	NR1D1
AR	DHX15
STAT3	PIM1
USF2	PF4
USF1	PF4
NFYB	FXR2
E2F1	BMI1
RELA	OPTN
ESR1	PLAC1
ESR1	CRHBP
ESR1	VEGFA
ESR1	JUNB
ESR1	F12
ESR1	CYP1A1
ESR1	PMAIP1
TWIST1	ESR1
ESR1	TGFA
ESR1	TERT
ESR1	FOXP1
ESR1	BLM
ESR1	PTMA
ESR1	CYP2C19
ESR1	TFF1
ESR1	CD24
ESR1	CCND1
ESR1	ZFHX3
ESR1	NRF1
ESR1	SERPINE1
ESR1	HSPB1
ESR1	BTG2
ESR1	TAC3
ESR1	MACROD1
SP1	CERS2
CTCF	ALDH1A3
SP1	HTT
TP53	TNFRSF10B
DDIT3	TNFRSF10B
SP1	TNFRSF10B
RELA	TNFRSF10B
YY1	TNFRSF10B
TP53	MCM7
E2F1	MCM7
E2F3	MCM7
E2F4	MCM7
MYCN	MCM7
