363	CARTPT
364	CASP1
365	CASP10
366	CASP12
367	CASP2
368	CASP3
369	CASP5
370	CASP6
371	CASP7
372	CASP8
373	CASP8AP2
374	CASP9
375	CASR
376	CAST
377	CAT
378	CAV1
379	CAV2
380	CBFA2T3
381	CBL
382	CBLB
383	CBLC
384	CBX1
385	CBX3
386	CBX4
387	CBX5
388	CBY1
389	CCDC43
390	CCDC6
391	CCDC65
392	CCKAR
393	CCL11
394	CCL16
395	CCL17
396	CCL19
397	CCL2
398	CCL20
399	CCL21
400	CCL3
401	CCL5
402	CCM2
403	CCN5
404	CCNA1
405	CCNA2
406	CCNB1
407	CCNB2
408	CCNC
409	CCND1
410	CCND2
411	CCND3
412	CCNE1
413	CCNG1
414	CCNG2
415	CCNH
416	CCNK
417	CCNT1
418	CCR1
419	CCR2
420	CCR4
421	CCR5
422	CCR7
423	CCRL2
424	CCT5
425	CD14
426	CD151
427	CD19
428	CD1D
429	CD2
430	CD24
431	CD247
432	CD28
433	CD2AP
434	CD33
435	CD34
436	CD36
437	CD3D
438	CD4
439	CD40
440	CD40LG
441	CD44
442	CD47
443	CD5
444	CD58
445	CD68
446	CD74
447	CD79A
448	CD79B
449	CD80
450	CD82
451	CD83
452	CD86
453	CD8A
454	CD97
455	CD99
456	CDAN1
457	CDC14A
458	CDC14B
459	CDC16
460	CDC20
461	CDC23
462	CDC25A
463	CDC25B
464	CDC25C
465	CDC27
466	CDC34
467	CDC42
468	CDC42BPA
469	CDC45
470	CDC6
471	CDC7
472	CDC73
473	CDCA3
474	CDCA4
475	CDCA7
476	CDCA8
477	CDH1
478	CDH17
479	CDH2
480	CDH3
481	CDH4
482	CDH5
483	CDK1
484	CDK11A
485	CDK11B
486	CDK12
487	CDK2
488	CDK20
489	CDK3
490	CDK4
491	CDK5
492	CDK5R1
493	CDK5RAP2
494	CDK5RAP3
495	CDK6
496	CDK7
497	CDK8
498	CDK9
499	CDKN1A
500	CDKN1B
501	CDKN1C
502	CDKN2A
503	CDKN2AIP
504	CDKN2B
505	CDKN2C
506	CDKN2D
507	CDKN3
508	CDO1
509	CDT1
510	CDX1
511	CDX2
512	CEACAM1
513	CEACAM5
514	CEBPA
515	CEBPB
516	CEBPD
517	CEBPE
518	CEBPG
519	CENPA
520	CENPJ
521	CENPU
522	CEP135
523	CEP164
524	CEP250
525	CEP55
