3934	3559
1699	3891
1535	4579
4588	5518
4768	1611
3917	5030
3732	1132
565	1791
943	133
4700	495
3139	3222
5853	4385
4283	4550
1681	1957
4748	4769
2344	3213
2059	1002
3142	4294
5135	1153
802	2363
4378	4523
5832	5831
2699	4945
2736	3847
2679	78
5347	4928
2733	3847
3315	5523
4382	4373
5480	5344
4801	4668
736	768
4772	4773
4232	4298
805	824
2036	77
4711	3399
889	4255
5391	5845
4515	1847
3668	3285
5927	4004
4769	4780
5937	1902
3816	172
847	3821
3877	4980
4422	4077
2936	5030
4078	4053
1085	4083
67	3088
5831	4775
2915	2729
2217	4953
1143	1772
5735	5074
133	1758
4440	2546
5799	4069
5927	4077
1035	1024
4279	3357
2949	4281
5218	2653
639	653
2926	3130
1959	3039
1702	5018
2714	735
3729	2889
2321	3299
1896	4033
18	345
527	4982
2766	2606
3825	329
1402	4401
3124	5696
1911	2223
1975	5346
4579	3376
4298	3839
3419	3146
2123	4003
1799	3108
1873	1879
5284	4004
5758	3762
1556	4071
1648	1650
1776	1774
2463	5613
4517	3826
3040	1233
444	4584
2751	4228
730	772
2112	2096
6053	741
2910	2753
4189	1337
1765	1751
2322	3300
3192	4515
4473	660
700	1957
5823	5201
2654	230
1582	1667
1433	3621
2590	2720
1825	2818
3991	1665
4989	5204
2820	698
3492	6109
1185	3551
4240	430
2414	2234
2738	2752
4761	4788
4387	5735
5195	5203
4760	4769
2936	5002
1857	1876
5675	5833
5554	1932
2316	1254
1395	2392
3914	2818
5532	1305
2660	1975
3418	2738
508	3222
1578	5029
203	5221
1789	2323
3736	4595
2936	5706
1205	3942
4774	4778
2903	6045
2195	4847
4379	4363
2735	3847
3337	4422
1938	698
4007	753
4312	3557
4323	1765
633	39
210	208
5358	2924
3668	5480
2099	3675
1331	3108
5346	747
1531	3135
4366	843
5718	3536
4835	5508
4155	2237
1705	3003
3417	5729
1420	2033
4750	4788
5315	947
2979	1165
4282	1890
5225	698
1071	612
1579	2186
5355	4280
3004	4768
2855	3314
2218	3157
4581	2078
1579	4814
1843	4197
4727	4742
1556	2100
740	767
82	3621
5824	5192
6039	2219
2622	4926
5432	3212
4249	377
2662	2648
726	1271
4814	4009
5015	805
3759	920
4004	5809
5639	5621
66	5583
2625	4007
5662	2731
2687	5230
5214	5613
2756	642
646	2006
1610	4793
4210	947
3142	4800
3978	4478
5993	1961
4610	4151
1886	2738
2093	4864
4169	4362
892	5485
4353	208
4755	4788
4751	4736
700	3794
1088	2144
2621	4004
3382	754
2767	4002
4743	4775
5994	1958
1192	1975
2285	4790
6024	1408
1899	3106
3351	3557
4060	4062
3811	1010
1911	5343
3641	2489
3992	5214
2547	5508
3103	1911
2600	2767
3499	183
3821	4277
1643	1628
4836	3479
3821	5977
4727	4790
1201	3759
500	3474
3685	1768
4624	390
970	226
5613	15
5107	2257
685	5696
5134	5242
2123	5117
19	72
1233	3538
1911	5877
1153	5490
4749	1953
650	5369
6046	4720
4794	4729
3346	456
5347	752
5958	5674
2936	4295
654	650
2094	859
4375	4523
3197	3198
1266	1272
75	78
1533	1212
3913	5622
4551	5507
2933	1831
674	2873
1203	676
1864	1876
4842	1592
3378	5709
6047	851
4364	210
1262	2936
1515	3138
2299	5176
1556	2588
5960	3767
2498	402
3332	2186
2186	3357
4355	873
1829	3547
2186	83
3122	4549
3040	1153
5229	683
4297	1247
3553	3067
1520	5975
5935	5264
566	1788
2203	5427
4379	5836
4794	4773
1866	4077
877	1174
5816	5342
1880	520
847	3110
3137	5243
3212	1878
3012	5346
4374	4384
2234	4155
4429	4515
5561	2712
1245	1213
4299	454
4090	2440
4093	530
2694	3486
2640	5342
1648	751
4160	4162
2235	4149
3278	2228
2654	5029
3152	346
1772	5696
2766	4077
4743	4761
2316	208
5612	2750
762	4159
3967	4284
1014	3364
4918	172
1915	269
3579	3560
2550	1299
4440	4007
5532	4404
4360	4363
1976	375
4759	4765
1891	3357
2712	806
4301	3547
2536	2550
2918	6044
5259	866
1535	2220
4148	1223
3712	4231
4749	4791
3811	4376
5545	4152
2550	5341
4302	4440
4600	5068
1577	1684
4002	753
4370	214
2102	2117
812	823
2998	66
1601	4294
3176	2309
2062	5318
876	472
1187	5935
4768	4771
3149	3109
1974	2439
1206	358
431	2956
1165	4473
5284	1863
2498	4721
2116	4269
2820	1153
4765	5831
3740	2885
4841	44
5532	2017
1691	2678
1236	2332
3526	3240
889	5518
2107	4008
3387	5613
928	3877
3917	2890
1124	4980
752	1537
5355	4287
2590	5697
4355	5861
3700	3182
2601	5816
2908	4515
1829	2575
2884	1242
5267	3065
699	1188
4334	3436
1165	1939
2909	1322
4366	4377
63	1750
5735	5854
4746	4743
3465	3464
1762	235
5074	4523
1509	2745
2467	2459
1100	2729
2646	5634
177	964
348	4002
4359	4360
930	929
4515	3292
2202	2123
2810	1055
2320	837
4078	4296
2542	4390
3115	4620
2550	4005
1665	3557
1177	680
4738	4761
644	4247
1899	2745
2284	2285
4875	5133
889	5343
6152	555
1880	4002
498	1834
5230	3104
5148	2227
1878	5020
4756	4741
78	1581
1166	1471
5682	137
4757	4753
1440	847
1099	2750
2735	5556
4387	553
1654	5343
5142	1535
1878	1864
117	3325
4390	3811
4370	5179
5194	5196
21	1165
5578	3756
4093	5835
2303	2352
1098	2751
4727	4756
5033	5074
5107	4432
2766	2936
4583	5133
924	1124
5203	5198
897	5034
2767	5346
889	179
308	4422
3384	2316
4791	4781
4078	649
3139	5341
2186	2897
177	4214
348	1958
4572	625
1665	3362
3224	3222
4295	4440
4523	5074
1220	5490
803	2754
5930	4473
5832	1611
4191	4893
3421	3396
2668	4005
5979	285
4983	1960
4149	1840
1532	561
1598	1609
792	4291
1157	1997
325	4515
5681	2323
2647	5333
763	4153
1053	923
4353	4368
2684	5068
2292	4008
4294	660
732	1258
4389	214
4529	1131
3387	2703
2043	1480
5212	5975
4355	4364
2522	215
3733	2045
5396	4154
2621	2705
212	5839
852	873
2592	3561
1863	2561
5990	1961
224	5675
2913	6043
551	6049
3135	4227
1581	1768
1189	1902
4093	1006
235	4090
5797	924
4372	4385
3739	1131
4583	2080
2550	821
2654	2604
4209	643
1601	5703
1902	4007
2511	1189
6053	2291
1261	773
6049	4282
4417	218
2114	4069
3624	4601
4988	4990
2186	4666
1949	3884
5998	3986
1202	254
2608	2919
3121	2590
2207	2096
338	4960
3759	3877
3735	3212
1095	2732
466	1121
2487	2092
414	1157
1641	4806
5714	3709
4336	3357
1608	2285
2229	5442
4720	4722
4192	1726
3990	1975
1535	5508
5613	271
2459	3110
5999	1964
2628	2657
2654	1299
4782	5832
1869	2186
285	5844
6007	1960
5052	2509
4801	3299
4359	838
2637	5613
1573	1680
831	2585
2401	4599
1097	2727
5346	5217
2382	2845
2818	4432
4752	4726
114	116
4808	1612
1975	4009
4523	4384
716	771
3035	1702
1071	623
3807	1146
848	3381
1861	1879
4658	4717
5406	3137
5074	1771
1026	1037
4243	2726
5169	5538
1853	2778
5230	3353
1367	5235
716	1271
3382	3252
2472	1800
4647	804
1030	1026
698	2186
1097	2732
4363	3811
1262	4289
3621	4346
4295	3235
1598	4770
5386	4876
609	607
2659	5587
5179	4378
1873	4007
3142	4055
1532	1183
4750	4767
1169	2742
5541	5133
4362	215
453	466
1861	2561
5214	2936
134	1276
1523	3986
4733	4737
258	3621
61	5924
2916	5404
6148	3442
4157	2694
4066	4090
2911	2731
1580	2909
17	4123
2731	2752
2749	4473
5216	2631
4295	599
3627	3473
3122	461
1556	4423
294	1056
2123	3808
2668	1911
4423	287
5135	1233
4294	3160
2117	4008
5613	80
5915	1581
2284	4769
4294	5341
4149	4159
1146	751
2936	5934
4523	4364
2234	4720
2936	5750
5162	4401
2699	60
4175	4624
3811	4367
3922	177
1270	769
4211	3412
2732	645
5136	367
5476	5440
2094	321
4	2029
1335	852
377	5453
5758	5793
5208	2280
2717	4434
5284	3149
1083	2734
3557	1889
877	5135
1189	4005
3961	3821
2654	2550
4230	4291
5824	5196
4292	2794
5613	3894
3824	698
1665	1535
3048	5631
3139	1650
3439	5133
2611	2659
1960	5853
4520	4635
5831	4769
3337	4292
1581	4083
888	1626
2518	2519
699	1702
6008	1962
2080	5996
1146	2720
1610	1611
5816	2659
4169	838
5023	1004
3401	3402
6051	5471
5613	2525
4318	5159
1203	3546
1601	1599
4377	4387
4771	4780
4282	190
2218	1146
4291	3022
2104	3906
2596	4417
1153	3481
928	941
6015	1902
4743	4745
6037	5532
2778	2363
4375	5865
5347	192
5859	4376
2918	2915
1408	5698
2560	4002
2306	2309
3142	4797
4373	4381
4149	5134
179	3357
1086	2151
880	4230
808	3618
343	61
1045	3213
4432	2856
2046	5159
4700	1702
1092	2737
527	3130
5358	5166
1520	4659
683	1634
4292	2908
4517	3821
4683	499
4772	4804
5017	823
2747	685
1905	4295
5613	3110
3203	4635
2079	6002
5501	3146
660	67
1185	4191
612	622
4728	4761
5406	2930
4190	4841
1394	5630
2754	5927
5300	357
4923	4878
2186	753
2648	5637
4431	5816
4769	4783
1572	1677
2660	2659
1153	5934
1223	4156
4774	4785
2285	4732
5550	4916
5006	2766
2284	4750
1656	3142
4243	4220
4423	358
5218	3794
4208	3976
1579	2890
5613	4312
1725	574
4392	837
822	4077
1202	1006
2783	5134
285	754
3412	5039
640	4479
4587	3380
5797	925
4081	4187
3735	3726
4283	2218
2364	2842
1897	2686
2936	5163
5345	754
2621	3124
285	2117
5853	5179
4138	4722
1559	2096
4291	2107
2871	4066
877	5407
1589	4492
2654	2778
5643	5624
5752	4715
3212	307
5398	5508
3730	5201
4011	2668
1857	369
5302	5293
2292	5406
1030	1024
639	3159
3094	2590
5192	5199
2753	1196
4349	4352
4201	627
1638	1620
1559	107
1658	5136
877	3208
2726	5532
4841	3030
4390	4363
3329	4742
4365	4352
508	74
2709	4358
4008	806
2082	4801
5537	808
3916	1884
2927	4054
4350	4383
6040	1109
4768	4775
4473	4659
177	4778
5726	4579
2766	2638
5532	4801
4744	4783
5613	5120
4758	4736
2914	808
1581	2765
2332	4007
4384	553
4751	4807
2184	1957
4423	1860
4377	4354
6022	2767
416	2096
1153	200
498	1329
2550	2332
3558	4743
4189	3637
4377	1968
679	3115
1243	4993
6001	1967
2475	2463
394	1966
4201	418
748	866
209	747
4390	1010
4295	5482
2059	4624
5578	1019
1005	43
3357	4008
5839	839
2767	4011
5691	1133
1560	4070
1096	2750
4111	4023
2750	66
4805	1611
3821	5732
4801	4788
698	5925
5763	807
3142	4051
1957	5783
4012	4897
3916	5343
554	3212
4293	3322
367	1211
1021	1029
4771	4772
4364	4603
792	2646
5995	1964
4700	1880
932	5799
5803	925
2727	4515
6045	698
5727	3668
3353	4079
1597	4766
2602	4619
5029	3150
3523	929
2043	4002
3653	3557
3405	3415
5937	3917
2279	808
1520	5135
4712	3412
5854	4367
2254	2247
2773	367
5282	3566
4441	3139
1262	6022
3142	885
3235	5845
3541	2227
1090	2747
4588	3376
5029	5500
1932	3142
3927	3607
4293	4926
5935	5031
612	609
2523	794
1684	4711
4282	4630
285	3664
330	3559
4332	5237
767	4215
1581	4007
5217	2597
4404	180
2719	189
455	4515
3110	3137
4295	3822
4358	4377
2106	804
1691	2855
4784	4781
888	3208
4093	922
1278	3299
402	1793
2687	4210
4377	5067
2657	2628
254	5475
5971	1071
4539	4536
442	751
5133	1921
4727	4780
3144	3926
3872	172
5149	4998
4727	4747
2781	4190
5273	698
131	4290
3730	3091
909	3382
4363	5179
2097	5029
767	1556
6017	1711
728	764
4772	4771
1206	4702
5996	1962
4440	1691
984	3583
2561	1233
4858	2550
5218	1191
1075	3544
3103	4533
4784	4790
1578	3474
4223	2258
4418	1156
5071	5010
4244	212
713	3757
4423	5831
3005	66
2522	837
989	2099
835	215
2740	1166
4423	3987
5681	450
2664	3021
4002	5925
1757	1761
4603	5133
1264	772
2838	2079
4240	1146
2736	5583
622	4575
1758	218
1250	873
2947	5534
5803	929
4385	4169
3934	858
920	1006
5284	5343
3948	765
4246	641
4529	3737
806	2550
4843	4893
2735	6042
680	2898
2115	4003
2332	5935
823	4404
876	1184
5496	3135
1789	565
5935	3914
3212	5504
4373	4384
5682	468
885	2200
4726	4738
2856	680
2332	4077
5494	5492
5695	424
5501	5029
3158	1425
4732	4775
4741	4806
3174	2006
3793	5341
1905	4011
4221	641
4761	4770
1957	2375
114	2664
2192	3994
5243	991
2572	2687
2186	2647
1556	3142
3891	1634
619	621
692	5527
1847	2648
4375	1968
1274	847
3118	3559
746	1536
5859	4169
4350	4353
2818	847
4545	3727
5407	2106
2292	3918
3801	4846
928	929
330	4515
5548	2736
4925	5200
4537	4538
5053	2302
5988	4241
3351	5083
1822	1250
4782	4787
920	5316
2694	3685
3120	5703
877	5675
2751	2737
1724	2100
1880	5270
3281	1613
1940	5230
2422	2778
4209	4093
3726	5199
843	5849
4801	4767
2752	4296
4078	4045
2818	4005
679	3120
4914	4282
2856	2186
4243	605
2560	4106
4474	5638
4737	4772
4574	3322
2507	2745
3727	2045
2705	3387
2186	4555
5699	5625
1189	764
5980	6151
1005	1136
4359	4357
4279	1626
5613	3132
622	608
2109	1957
3382	3990
4387	3811
2912	2751
2691	5346
506	77
3821	358
3848	60
5133	3222
2575	5925
298	291
1259	1276
2113	4002
2066	2059
3566	5030
300	291
5452	3115
5135	4148
4746	4789
2908	6043
4138	4634
3706	4077
1868	5270
4435	2659
1354	5799
2382	2851
4301	3459
5342	5214
1319	1523
135	5179
690	2745
2363	795
4677	4090
1505	3137
4795	3441
304	4789
4355	5868
1730	1188
4152	2234
724	1275
4369	5854
5906	1274
6004	1960
1886	2750
4210	3417
3372	2290
258	1432
5958	2778
674	1444
866	4282
1975	5002
700	2766
822	3062
6037	4324
5492	2778
1045	1607
2292	2659
4299	2584
3476	344
5835	210
255	1233
411	1247
3976	640
2539	2546
5284	3565
3222	2778
4841	1337
5630	5631
5135	5492
3479	3212
4570	608
4352	4368
3733	5072
1760	1761
522	466
1233	4345
6049	792
4295	4077
1523	3625
4985	5991
2730	1165
4711	3409
213	5839
3917	4007
5218	2661
4516	4020
4366	5179
3174	504
4365	4387
5865	1010
4801	5753
4505	4830
5613	1806
2184	4440
5663	5930
6015	1879
2368	805
5532	365
4727	4760
5968	5547
3482	751
5613	680
4246	214
3967	4003
1681	4011
1428	2186
3740	5899
1002	2061
4288	3142
2625	4619
4603	5831
3618	2601
5217	2648
2867	2561
674	4560
4571	613
5980	2412
1880	1867
2470	3146
3117	3107
5138	5139
2729	5584
1856	5230
2346	744
476	1475
5532	5098
2028	3110
5341	3382
1433	3625
1206	5179
5519	935
807	2628
555	208
1708	4721
4363	4603
2522	4379
1741	2472
3989	5346
3860	504
851	377
3069	1958
3235	1247
5942	4417
2741	5927
588	592
1706	6027
4361	214
3468	4774
386	788
847	3138
2550	2473
4393	4384
603	626
2616	831
21	476
829	4987
1196	4002
4242	419
2662	3361
4005	3142
124	2095
99	4310
1581	5019
3146	4189
1750	4215
520	2383
5859	4360
3135	2186
1153	5283
2914	6046
1986	1988
4423	2787
1649	2518
4016	527
5343	4015
4023	5971
4015	3858
808	3455
286	1683
3547	4449
2691	4440
2515	4005
2730	3849
5727	5518
348	1759
1903	4004
609	619
1367	3181
244	1580
21	877
4843	3670
1877	5799
987	2096
3963	1902
4676	3146
4750	4791
4355	4376
4619	3214
803	5031
5984	4154
367	5534
3060	2590
2590	5614
4806	4765
6000	2117
2370	805
4351	5865
2522	4378
2126	5675
2646	2890
3825	5723
963	4570
2092	4002
3097	2784
3004	4783
2083	5544
290	3299
744	3140
4727	4726
2637	2622
5538	4231
5613	994
876	3213
2936	1674
1794	1787
604	610
4657	527
3004	4807
3110	3146
5434	2227
3852	1388
3135	6044
1093	2727
5992	1962
909	4342
1947	3004
769	133
2785	2147
1799	3106
215	209
4292	4815
2061	2767
998	5432
2884	3619
4772	4788
1102	2734
4292	6041
3177	5176
2546	2765
6049	1165
2692	4004
5066	5532
4284	1153
1428	1429
4292	4914
692	79
4301	994
4565	3675
1949	5223
4846	607
2285	4748
4765	4806
2732	2745
4779	4774
5271	4594
5282	2590
828	2375
1035	1018
699	4009
4365	5865
4571	605
5377	623
4339	1759
4007	177
5030	2628
4378	839
1538	4579
678	3106
924	2281
650	842
4135	4134
3174	5600
5501	1481
210	4461
700	2561
3118	2778
1044	2458
4622	1318
4772	4769
4302	4458
754	1359
1507	3137
2663	4007
1853	2561
2748	2753
5374	3124
1580	5531
4292	1897
4358	4372
1079	5396
685	5697
5216	3474
4002	4619
5831	5829
1983	1985
5735	4379
5253	254
1004	3990
4074	2757
2909	847
994	3557
2522	844
4658	2243
1352	2858
3142	4057
4744	4765
2611	1389
4190	5872
2299	5138
4302	2828
1975	4003
3137	1628
3860	5369
5677	1538
3655	1290
444	5675
4564	291
4801	4805
5156	3465
4081	39
5179	2472
6021	771
1916	2433
746	21
4736	4769
2354	2352
751	4579
2668	2747
1758	3851
4307	4098
4422	2659
698	5023
2113	4072
5535	6080
4292	4080
2472	4349
2785	3624
2602	2603
4476	4474
5501	3390
5937	4002
3700	2828
1939	5031
3910	1063
5859	2522
135	2472
6073	5613
1923	918
4619	5703
1230	2781
1612	1622
2628	2649
2991	1800
4574	605
175	2518
4814	4005
661	2753
6042	3510
242	4003
3704	3532
4433	5029
2656	5816
1527	3816
3417	3405
1169	544
2811	291
878	3000
2753	1845
2486	2092
574	581
3455	5343
680	5508
4352	839
2099	4659
3103	6043
649	5910
1597	4793
4390	4368
4357	4384
1006	3762
4096	3346
1191	2658
2298	2186
2726	2561
1635	4398
5704	2800
4553	3133
2766	5346
716	1274
4002	5031
5566	402
2107	2019
4284	1151
4733	4759
2663	1957
823	4077
4383	4373
700	4003
4002	5284
2106	2376
2758	4071
5230	1648
4383	3811
2285	4779
1833	2926
2392	2592
4795	3236
2098	4864
3040	2404
4347	1236
4294	2412
1087	3274
3811	837
6101	5236
6020	768
2099	4005
2778	738
4738	4744
4774	4787
5374	5534
2280	4439
5406	1830
1608	4787
403	850
830	4007
3062	699
650	3157
5695	2754
1708	6017
5284	5230
1913	725
1581	3709
3821	6068
1640	4753
5836	213
3740	2045
1581	692
4393	5839
963	3212
4515	311
5656	2728
628	606
5345	1136
4747	4739
4312	2709
3821	1520
5671	1053
4127	2184
2104	3907
80	5515
1665	1150
1609	1610
3979	642
5836	214
1189	4067
4756	4806
2093	1314
464	3670
2691	2184
5613	2450
2507	2737
4841	4562
5990	418
143	2742
4284	4422
3174	494
3992	5341
4533	6046
3847	4473
4423	3062
5790	5794
4071	649
3021	1974
2638	3618
1581	2913
698	4549
4712	5039
4385	873
4150	4153
3381	3402
2218	1149
2332	2599
8	274
555	212
4413	2096
492	5838
2380	3001
4807	4750
1856	2561
492	684
2234	2237
4732	4759
3917	1863
1531	5134
4004	2754
5532	5547
2106	3146
679	1635
1811	2303
4807	4739
4284	4288
1016	1074
3541	2890
4230	962
880	4980
4391	1968
5184	973
830	4440
4190	1138
4866	3317
2939	2182
4659	1750
1506	3136
1206	6049
2997	3989
5983	2299
5133	3726
3692	3587
1202	2218
2735	2749
790	4928
799	3140
1166	3130
2616	2523
4245	839
1786	1790
4392	5859
5349	5613
5128	4093
514	5136
4799	1731
3146	3319
1874	2186
4758	4768
5406	5784
4093	2455
5532	5279
1825	1816
737	1275
1075	3621
1893	3122
58	67
2285	4740
4282	4097
3675	4003
1668	2192
3850	285
3382	3460
1201	4980
3122	666
2117	4071
5538	5879
2107	1262
2582	3038
3733	4925
579	3557
5435	5441
2107	3808
4398	1628
340	3943
3095	2016
4384	4377
3132	3117
4773	4805
1517	3140
6042	1012
2476	5712
678	1800
1231	5577
5708	802
1954	2223
4288	1750
5341	5218
3848	2745
3110	1199
4334	4812
4515	1551
190	5316
5284	356
5295	5293
4793	4773
2299	4601
2515	4002
873	851
742	773
804	4432
4385	5067
4284	1147
4289	5117
731	770
214	409
2184	4002
518	4677
4778	4779
4659	2765
349	5162
2062	3879
1367	6134
5288	2404
1097	2745
4294	3045
2616	4342
5398	2476
4682	4840
5589	3557
554	1212
530	4525
4165	4164
2308	3486
1032	1024
4280	1643
1829	5030
2671	1035
4282	4670
5708	4432
1095	2736
60	3397
2322	5928
641	4247
4113	3195
700	2658
4189	3030
5532	3140
5538	3122
4284	4659
1878	6121
2746	826
1854	2778
5532	3125
3712	962
6151	1196
984	2038
5974	341
5703	699
1045	5823
2235	5444
723	1275
633	2659
6043	5799
1186	4819
4860	629
3125	5696
3730	1131
1609	4806
3329	4730
3736	2029
4792	4788
2287	2664
3708	2439
908	2778
5682	3512
3992	2873
1334	3198
3474	330
5547	2734
4747	4749
1702	5029
5533	2873
1281	3140
1638	4785
1143	5630
4785	4790
4361	4375
4733	4741
4700	3706
4910	3858
4301	227
4744	4749
4751	4728
3142	2186
4375	5836
5630	4191
1830	4564
5613	4410
2604	2602
4349	4378
4362	5865
2918	2733
5274	1872
1665	4316
4798	4183
743	773
4280	3283
2598	2766
4731	4774
877	2969
4659	4081
770	2098
5391	3967
2767	2765
3927	4301
4189	221
3290	3292
3382	186
1864	2778
5935	2978
2092	4077
4132	4634
1012	941
2561	4283
1428	3585
4191	4843
332	2548
5703	3110
4362	208
5633	5640
6151	58
4637	5573
2509	2933
3296	4960
2237	2227
579	577
4282	959
680	1628
4630	1480
5828	5392
5029	1475
3482	6019
4754	4794
211	843
2331	5136
678	1636
5910	2043
4350	4364
4998	5098
3404	60
4189	4841
3304	2659
1665	4560
2949	4286
2080	4401
866	928
4155	2236
1095	2743
983	3547
1855	706
3727	3737
4619	494
4385	5865
3827	4611
4473	4550
649	4667
4078	4059
4747	4730
4699	5746
338	5939
4372	4383
5299	3282
2778	866
4790	1609
1706	4523
3668	1505
1855	2778
1510	3135
5532	5135
